Source,Target,Weight
HAWK,HERCULES [GREEK GOD],83
WONDER MAN/SIMON WIL,HAWK,206
SPIDER-WOMAN II/JULI,HAWK,49
SUNFIRE/SHIRO YOSHID,HAWK,5
THANOS,HAWK,5
SCARLET WITCH/WANDA,HAWK,301
TOAD/MORTIMER TOYNBE,HAWK,10
"JAMESON, J. JONAH",HAWK,8
VISION,HAWK,253
DAREDEVIL/MATT MURDO,HAWK,25
SASQUATCH/WALTER LAN,HAWK,8
MOONSTONE II/KARLA S,HAWK,43
TITANIA II/MARY SKEE,HAWK,8
PILEDRIVER II/BRIAN,HAWK,11
ANT-MAN II/SCOTT HAR,HAWK,11
LIVING LIGHTNING/MIG,HAWK,36
THOR/DR. DONALD BLAK,HAWK,210
"JONES, RICHARD MILHO",HAWK,50
THING/BENJAMIN J. GR,HAWK,80
IRON FIST/DANIEL RAN,HAWK,5
TRITON,HAWK,6
MAD DOG/COLONEL BUZZ,HAWK,8
HYPERION,HAWK,8
"HARKNESS, AGATHA",HAWK,16
ENCHANTRESS/AMORA/HE,HAWK,27
NOMAD III/JACK MONRO,HAWK,18
QUICKSILVER/PIETRO M,HAWK,152
HUMAN TORCH ANDROID/,HAWK,14
ATTUMA,HAWK,6
WONG,HAWK,6
BEAST/HENRY &HANK& P,HAWK,65
JOCASTA,HAWK,23
SWORDSMAN/JACQUES DU,HAWK,24
MEPHISTO,HAWK,7
VOLCANA/MARSHA ROSEN,HAWK,9
COLOSSUS II/PETER RA,HAWK,28
HELLCAT/PATSY WALKER,HAWK,19
DEATH,HAWK,6
WARLOCK II/ADAM WARL,HAWK,5
BULLDOZER/HENRY CAMP,HAWK,11
ANT-MAN/DR. HENRY J.,HAWK,263
KARNAK [INHUMAN],HAWK,6
CITIZEN V II/HELMUT,HAWK,13
GORGON [INHUMAN],HAWK,7
"COOPER, DR. VALERIE",HAWK,12
BLACK BOLT/BLACKANTO,HAWK,9
MEDUSA/MEDUSALITH AM,HAWK,8
"CARTER, PEGGY",HAWK,7
SCREAMING MIMI/MELIS,HAWK,46
MOLE MAN/HARVEY RUPE,HAWK,7
DARKHAWK/CHRIS POWEL,HAWK,9
MAGNETO/MAGNUS/ERIC,HAWK,25
STARFOX/EROS,HAWK,36
USAGENT/CAPTAIN JOHN,HAWK,72
BEYONDER,HAWK,6
DR. DOOM/VICTOR VON,HAWK,33
DR. DRUID/ANTHONY LU,HAWK,12
COLLECTOR/TANELEER T,HAWK,8
ODIN [ASGARDIAN],HAWK,6
LOKI [ASGARDIAN],HAWK,14
SCARLET WITCH/WANDA,SIF,5
SCARLET WITCH/WANDA,GHAUR [DEVIANT],6
SCARLET WITCH/WANDA,SCREAMING MIMI/MELIS,13
SCARLET WITCH/WANDA,"KINCAID, DR. JANE FO",7
SCARLET WITCH/WANDA,MR. FANTASTIC/REED R,89
SCARLET WITCH/WANDA,LILANDRA NERAMANI [S,13
SCARLET WITCH/WANDA,THING/BENJAMIN J. GR,99
SCARLET WITCH/WANDA,USAGENT/CAPTAIN JOHN,104
SCARLET WITCH/WANDA,"MASTERS, ALICIA REIS",17
SCARLET WITCH/WANDA,JACK OF HEARTS/JACK,9
SCARLET WITCH/WANDA,UATU,17
SCARLET WITCH/WANDA,MAGUS,13
SCARLET WITCH/WANDA,SHADOWCAT/KATHERINE,13
SCARLET WITCH/WANDA,SERSI/SYLVIA,22
SCARLET WITCH/WANDA,"CORTEZ, FABIAN",7
SCARLET WITCH/WANDA,FIXER II/PAUL NORBER,6
SCARLET WITCH/WANDA,FORGOTTEN ONE/GILGAM,6
SCARLET WITCH/WANDA,VISION,422
SCARLET WITCH/WANDA,THOR/DR. DONALD BLAK,254
SCARLET WITCH/WANDA,MR. FANTASTIC DOPPEL,7
SCARLET WITCH/WANDA,THANOS DOPPELGANGER,9
SCARLET WITCH/WANDA,COLLECTOR/TANELEER T,7
SCARLET WITCH/WANDA,HELLCAT/PATSY WALKER,26
SCARLET WITCH/WANDA,HYPERION,15
SCARLET WITCH/WANDA,GLADIATOR II,5
SCARLET WITCH/WANDA,LOCKJAW [INHUMAN],18
SCARLET WITCH/WANDA,X-MAN/NATHAN GREY,6
SCARLET WITCH/WANDA,BISHOP /,6
SCARLET WITCH/WANDA,BETA RAY BILL,6
SCARLET WITCH/WANDA,VANGUARD/NICOLAI KRY,9
SCARLET WITCH/WANDA,CAPTAIN BRITAIN/BRIA,7
SCARLET WITCH/WANDA,LOKI [ASGARDIAN],23
SCARLET WITCH/WANDA,WIZARD/BENTLEY WITTM,6
SCARLET WITCH/WANDA,DR. DOOM/VICTOR VON,35
SCARLET WITCH/WANDA,RAGE/ELVIN DARYL HAL,10
SCARLET WITCH/WANDA,"HARKNESS, AGATHA",39
SCARLET WITCH/WANDA,"JAMESON, J. JONAH",13
SCARLET WITCH/WANDA,KARNAK [INHUMAN],17
SCARLET WITCH/WANDA,CAPTAIN AMERICA,374
SCARLET WITCH/WANDA,MEPHISTO,10
SCARLET WITCH/WANDA,KLAW/ULYSSES KLAW,7
SCARLET WITCH/WANDA,SUNFIRE/SHIRO YOSHID,9
SCARLET WITCH/WANDA,SASQUATCH/WALTER LAN,21
SCARLET WITCH/WANDA,LIVING LIGHTNING/MIG,56
SCARLET WITCH/WANDA,GAMORA,14
SCARLET WITCH/WANDA,THUNDERSTRIKE/ERIC K,29
SCARLET WITCH/WANDA,AURORA/JEANNE-MARIE,8
SCARLET WITCH/WANDA,MULTIPLE MAN/JAMES A,7
SCARLET WITCH/WANDA,GAMBIT/REMY LEBEAU,15
SCARLET WITCH/WANDA,MARVEL GIRL/JEAN GREY,40
SCARLET WITCH/WANDA,IRON MAN DOPPELGANGE,6
SCARLET WITCH/WANDA,FORGE,6
SCARLET WITCH/WANDA,PUCK/EUGENE MILTON J,10
SCARLET WITCH/WANDA,PHARAOH RAMA-TUT,34
SCARLET WITCH/WANDA,WILD CHILD/KYLE GIBN,7
SCARLET WITCH/WANDA,HUMAN TORCH/JOHNNY S,88
SCARLET WITCH/WANDA,FANDRAL [ASGARDIAN],7
SCARLET WITCH/WANDA,HOGUN [ASGARDIAN],6
SCARLET WITCH/WANDA,CHARCOAL/CHARLIE BUR,7
SCARLET WITCH/WANDA,CYCLOPS/SCOTT SUMMER,45
SCARLET WITCH/WANDA,TOAD/MORTIMER TOYNBE,26
SCARLET WITCH/WANDA,PROFESSOR X/CHARLES,41
SCARLET WITCH/WANDA,BLACK KNIGHT V/DANE,45
SCARLET WITCH/WANDA,MEDUSA/MEDUSALITH AM,18
SCARLET WITCH/WANDA,"NORRISS, SISTER BARB",23
SCARLET WITCH/WANDA,WHIZZER II/STANLEY S,14
SCARLET WITCH/WANDA,SANDMAN/WILLIAM BAKE,9
SCARLET WITCH/WANDA,STINGRAY/DR. WALTER,7
SCARLET WITCH/WANDA,FALCON/SAM WILSON,35
SCARLET WITCH/WANDA,"JARVIS, EDWIN",153
SCARLET WITCH/WANDA,DR. SPECTRUM/JOSEPH,14
SCARLET WITCH/WANDA,MOONSTONE II/KARLA S,12
SCARLET WITCH/WANDA,"O'BRIEN, MICHAEL",8
SCARLET WITCH/WANDA,MOLE MAN/HARVEY RUPE,9
SCARLET WITCH/WANDA,SPIDER-WOMAN II/JULI,75
SCARLET WITCH/WANDA,"ROBERTSON, JOE",6
SCARLET WITCH/WANDA,HAVOK/ALEX SUMMERS,16
SCARLET WITCH/WANDA,"HUDSON, HEATHER",13
SCARLET WITCH/WANDA,WOLVERINE/LOGAN,40
SCARLET WITCH/WANDA,STRONG GUY/GUIDO CAR,14
SCARLET WITCH/WANDA,NOMAD III/JACK MONRO,5
SCARLET WITCH/WANDA,SCANNER II,5
SCARLET WITCH/WANDA,TRIATHLON/DELROY GAR,29
SCARLET WITCH/WANDA,"JONES, GABE",5
SCARLET WITCH/WANDA,"DUGAN, TIMOTHY ALOYI",12
SCARLET WITCH/WANDA,ETERNITY/ADAM QADMON,13
SCARLET WITCH/WANDA,"GYRICH, HENRY PETER",25
SCARLET WITCH/WANDA,CRYSTAL [INHUMAN],55
SCARLET WITCH/WANDA,JOCASTA,29
SCARLET WITCH/WANDA,CAPTAIN MARVEL II/MO,62
SCARLET WITCH/WANDA,NOVA II/FRANKIE RAYE,10
SCARLET WITCH/WANDA,HELA [ASGARDIAN],8
SCARLET WITCH/WANDA,DRAX/ARTHUR DOUGLAS,21
SCARLET WITCH/WANDA,DR. STRANGE/STEPHEN,62
SCARLET WITCH/WANDA,ANGEL/WARREN KENNETH,44
SCARLET WITCH/WANDA,MOON KNIGHT/MARC SPE,17
SCARLET WITCH/WANDA,HERCULES [GREEK GOD],88
SCARLET WITCH/WANDA,STORM/ORORO MUNROE S,36
SCARLET WITCH/WANDA,PSYLOCKE/ELISABETH B,20
SCARLET WITCH/WANDA,SHE-HULK/JENNIFER WA,91
SCARLET WITCH/WANDA,WONDER MAN/SIMON WIL,261
"COOPER, DR. VALERIE",SCARLET WITCH/WANDA,6
DEATH,SCARLET WITCH/WANDA,11
FIREBIRD/BONITA JUAR,SCARLET WITCH/WANDA,13
BEETLE/ABNER RONALD,SCARLET WITCH/WANDA,13
WONG,SCARLET WITCH/WANDA,12
THANOS,SCARLET WITCH/WANDA,24
DOC SAMSON/DR. LEONA,SCARLET WITCH/WANDA,7
RED SKULL/JOHANN SCH,SCARLET WITCH/WANDA,10
MAXIMUS [INHUMAN],SCARLET WITCH/WANDA,8
QUASAR III/WENDELL V,SCARLET WITCH/WANDA,45
INVISIBLE WOMAN/SUE,SCARLET WITCH/WANDA,87
REDWING,SCARLET WITCH/WANDA,7
ODIN [ASGARDIAN],SCARLET WITCH/WANDA,13
DAREDEVIL/MATT MURDO,SCARLET WITCH/WANDA,37
TRITON,SCARLET WITCH/WANDA,17
ICEMAN/ROBERT BOBBY,SCARLET WITCH/WANDA,45
HELLSTORM/DAIMON HEL,SCARLET WITCH/WANDA,9
DARKSTAR/LAYNIA SERG,SCARLET WITCH/WANDA,9
PHOENIX III/RACHEL S,SCARLET WITCH/WANDA,6
BINARY/CAROL DANVERS,SCARLET WITCH/WANDA,63
GARGOYLE II/ISAAC CH,SCARLET WITCH/WANDA,13
"JONES, RICHARD MILHO",SCARLET WITCH/WANDA,40
POLARIS/LORNA DANE,SCARLET WITCH/WANDA,14
IKARIS/IKE HARRIS [E,SCARLET WITCH/WANDA,5
ANT-MAN II/SCOTT HAR,SCARLET WITCH/WANDA,7
QUICKSILVER/PIETRO M,SCARLET WITCH/WANDA,210
MAGNETO/MAGNUS/ERIC,SCARLET WITCH/WANDA,35
LUNA/LUNA MAXIMOFF [,SCARLET WITCH/WANDA,16
"HOGAN, VIRGINIA PEPP",SCARLET WITCH/WANDA,10
MAD DOG/COLONEL BUZZ,SCARLET WITCH/WANDA,7
MOONDRAGON/HEATHER D,SCARLET WITCH/WANDA,58
BEAST/HENRY &HANK& P,SCARLET WITCH/WANDA,145
"CAGE, LUKE/CARL LUCA",SCARLET WITCH/WANDA,14
STARFOX/EROS,SCARLET WITCH/WANDA,61
WOLFSBANE/RAHNE SINC,SCARLET WITCH/WANDA,9
HUMAN TORCH ANDROID/,SCARLET WITCH/WANDA,18
"LE FEY, MORGAN",SCARLET WITCH/WANDA,6
HIGH EVOLUTIONARY/HE,SCARLET WITCH/WANDA,9
POWER MAN/ERIK JOSTE,SCARLET WITCH/WANDA,24
ATTUMA,SCARLET WITCH/WANDA,8
NORTHSTAR/JEAN-PAUL,SCARLET WITCH/WANDA,10
ULTRON,SCARLET WITCH/WANDA,27
SWORDSMAN/JACQUES DU,SCARLET WITCH/WANDA,42
"BANNER, BETTY ROSS T",SCARLET WITCH/WANDA,7
BLACK BOLT/BLACKANTO,SCARLET WITCH/WANDA,20
DARKHAWK/CHRIS POWEL,SCARLET WITCH/WANDA,15
BLACK WIDOW/NATASHA,SCARLET WITCH/WANDA,95
CAPTAIN MARVEL/CAPTA,SCARLET WITCH/WANDA,32
ENCHANTRESS/AMORA/HE,SCARLET WITCH/WANDA,15
MANTIS/? BRANDT,SCARLET WITCH/WANDA,39
MANDARIN,SCARLET WITCH/WANDA,13
"RICHARDS, FRANKLIN B",SCARLET WITCH/WANDA,23
GHOST RIDER II/JOHNN,SCARLET WITCH/WANDA,5
SPIDER-WOMAN/JESSICA,SCARLET WITCH/WANDA,9
GORGON [INHUMAN],SCARLET WITCH/WANDA,18
IRON FIST/DANIEL RAN,SCARLET WITCH/WANDA,9
NIGHTHAWK II/KYLE RI,SCARLET WITCH/WANDA,6
"ROSS, GEN. THADDEUS",SCARLET WITCH/WANDA,10
SHAMAN/MICHAEL TWOYO,SCARLET WITCH/WANDA,15
WARLOCK II/ADAM WARL,SCARLET WITCH/WANDA,18
COLOSSUS II/PETER RA,SCARLET WITCH/WANDA,30
DEMOLITION MAN/DENNI,SCARLET WITCH/WANDA,5
MACHINE MAN/X-51,SCARLET WITCH/WANDA,8
NIGHTCRAWLER/KURT WA,SCARLET WITCH/WANDA,16
CANNONBALL II/SAM GU,SCARLET WITCH/WANDA,7
ZEUS,SCARLET WITCH/WANDA,7
"FURY, COL. NICHOLAS",SCARLET WITCH/WANDA,35
ANT-MAN/DR. HENRY J.,SCARLET WITCH/WANDA,244
CLEA,SCARLET WITCH/WANDA,5
DR. DRUID/ANTHONY LU,SCARLET WITCH/WANDA,19
PIP/PRINCE GOFERN,SCARLET WITCH/WANDA,15
QUICKSILVER/PIETRO M,"TILBY, TRISH/PATRICI",6
QUICKSILVER/PIETRO M,VISION,141
QUICKSILVER/PIETRO M,CAPTAIN AMERICA,165
QUICKSILVER/PIETRO M,MR. SINISTER/NATHAN,6
QUICKSILVER/PIETRO M,PSYLOCKE/ELISABETH B,18
QUICKSILVER/PIETRO M,KARNAK [INHUMAN],41
QUICKSILVER/PIETRO M,APOCALYPSE/EN SABAH,7
QUICKSILVER/PIETRO M,BISHOP /,15
QUICKSILVER/PIETRO M,MAGNETO/MAGNUS/ERIC,31
QUICKSILVER/PIETRO M,STINGRAY/DR. WALTER,8
QUICKSILVER/PIETRO M,HUMAN TORCH ANDROID/,10
QUICKSILVER/PIETRO M,USAGENT/CAPTAIN JOHN,31
QUICKSILVER/PIETRO M,ULTRON,7
QUICKSILVER/PIETRO M,GAMBIT/REMY LEBEAU,22
QUICKSILVER/PIETRO M,LUNA/LUNA MAXIMOFF [,39
QUICKSILVER/PIETRO M,"DUGAN, TIMOTHY ALOYI",10
QUICKSILVER/PIETRO M,MAXIMUS [INHUMAN],17
QUICKSILVER/PIETRO M,"SUMMERS, NATHAN CHRI",6
QUICKSILVER/PIETRO M,MR. FANTASTIC/REED R,44
QUICKSILVER/PIETRO M,SHAMAN/MICHAEL TWOYO,5
QUICKSILVER/PIETRO M,AURORA/JEANNE-MARIE,5
QUICKSILVER/PIETRO M,SASQUATCH/WALTER LAN,9
QUICKSILVER/PIETRO M,"HARKNESS, AGATHA",11
QUICKSILVER/PIETRO M,NOVA II/FRANKIE RAYE,6
QUICKSILVER/PIETRO M,STORM/ORORO MUNROE S,24
QUICKSILVER/PIETRO M,THUNDERSTRIKE/ERIC K,19
QUICKSILVER/PIETRO M,"HUDSON, HEATHER",5
QUICKSILVER/PIETRO M,IRON MAN DOPPELGANGE,5
QUICKSILVER/PIETRO M,MAGUS,5
QUICKSILVER/PIETRO M,PUCK/EUGENE MILTON J,7
QUICKSILVER/PIETRO M,MOLE MAN/HARVEY RUPE,6
QUICKSILVER/PIETRO M,PHARAOH RAMA-TUT,23
QUICKSILVER/PIETRO M,WILD CHILD/KYLE GIBN,6
QUICKSILVER/PIETRO M,CITIZEN V II/HELMUT,5
QUICKSILVER/PIETRO M,BEETLE/ABNER RONALD,7
QUICKSILVER/PIETRO M,INVISIBLE WOMAN/SUE,37
QUICKSILVER/PIETRO M,"MACTAGGERT, MOIRA KI",7
QUICKSILVER/PIETRO M,MULTIPLE MAN/JAMES A,32
QUICKSILVER/PIETRO M,STRYFE,8
QUICKSILVER/PIETRO M,ZERO,5
QUICKSILVER/PIETRO M,THENA,5
QUICKSILVER/PIETRO M,WONDER MAN/SIMON WIL,62
QUICKSILVER/PIETRO M,MOON KNIGHT/MARC SPE,10
QUICKSILVER/PIETRO M,ICEMAN/ROBERT BOBBY,42
QUICKSILVER/PIETRO M,PROFESSOR X/CHARLES,36
QUICKSILVER/PIETRO M,MARVEL GIRL/JEAN GREY,37
QUICKSILVER/PIETRO M,"CAGE, LUKE/CARL LUCA",8
QUICKSILVER/PIETRO M,THANOS,5
QUICKSILVER/PIETRO M,DRAX/ARTHUR DOUGLAS,5
QUICKSILVER/PIETRO M,REDWING,6
QUICKSILVER/PIETRO M,HUMAN TORCH/JOHNNY S,40
QUICKSILVER/PIETRO M,MACHINE MAN/X-51,9
QUICKSILVER/PIETRO M,DEMOLITION MAN/DENNI,5
QUICKSILVER/PIETRO M,FIREBIRD/BONITA JUAR,9
QUICKSILVER/PIETRO M,SANDMAN/WILLIAM BAKE,7
QUICKSILVER/PIETRO M,POLARIS/LORNA DANE,32
QUICKSILVER/PIETRO M,SCANNER II,14
QUICKSILVER/PIETRO M,SHE-HULK/JENNIFER WA,35
QUICKSILVER/PIETRO M,TRIATHLON/DELROY GAR,9
QUICKSILVER/PIETRO M,JOCASTA,11
QUICKSILVER/PIETRO M,HERCULES [GREEK GOD],92
QUICKSILVER/PIETRO M,COLLECTOR/TANELEER T,5
QUICKSILVER/PIETRO M,BINARY/CAROL DANVERS,31
QUICKSILVER/PIETRO M,"GYRICH, HENRY PETER",13
QUICKSILVER/PIETRO M,ANGEL/WARREN KENNETH,37
HAVOK/ALEX SUMMERS,QUICKSILVER/PIETRO M,32
ENCHANTRESS/AMORA/HE,QUICKSILVER/PIETRO M,9
HIGH EVOLUTIONARY/HE,QUICKSILVER/PIETRO M,20
DR. DOOM/VICTOR VON,QUICKSILVER/PIETRO M,15
SHADOWCAT/KATHERINE,QUICKSILVER/PIETRO M,8
"JONES, RICHARD MILHO",QUICKSILVER/PIETRO M,24
"CORTEZ, FABIAN",QUICKSILVER/PIETRO M,16
CYCLOPS/SCOTT SUMMER,QUICKSILVER/PIETRO M,46
"JAMESON, J. JONAH",QUICKSILVER/PIETRO M,9
"FURY, COL. NICHOLAS",QUICKSILVER/PIETRO M,21
THOR/DR. DONALD BLAK,QUICKSILVER/PIETRO M,99
THING/BENJAMIN J. GR,QUICKSILVER/PIETRO M,51
CAPTAIN MARVEL/CAPTA,QUICKSILVER/PIETRO M,16
HELLCAT/PATSY WALKER,QUICKSILVER/PIETRO M,5
NIGHTCRAWLER/KURT WA,QUICKSILVER/PIETRO M,8
GORGON [INHUMAN],QUICKSILVER/PIETRO M,42
CAPTAIN BRITAIN/BRIA,QUICKSILVER/PIETRO M,5
TRITON,QUICKSILVER/PIETRO M,37
CANNONBALL II/SAM GU,QUICKSILVER/PIETRO M,16
ZEUS,QUICKSILVER/PIETRO M,5
BLACK KNIGHT V/DANE,QUICKSILVER/PIETRO M,37
BLACK BOLT/BLACKANTO,QUICKSILVER/PIETRO M,42
SERSI/SYLVIA,QUICKSILVER/PIETRO M,17
RAGE/ELVIN DARYL HAL,QUICKSILVER/PIETRO M,9
"CARTER, PEGGY",QUICKSILVER/PIETRO M,5
COLOSSUS II/PETER RA,QUICKSILVER/PIETRO M,19
SUNSPOT/ROBERTO DACO,QUICKSILVER/PIETRO M,8
"COOPER, DR. VALERIE",QUICKSILVER/PIETRO M,26
WOLVERINE/LOGAN,QUICKSILVER/PIETRO M,29
SPIDER-WOMAN II/JULI,QUICKSILVER/PIETRO M,16
LOCKJAW [INHUMAN],QUICKSILVER/PIETRO M,47
SWORDSMAN/JACQUES DU,QUICKSILVER/PIETRO M,13
POWER MAN/ERIK JOSTE,QUICKSILVER/PIETRO M,11
ATTUMA,QUICKSILVER/PIETRO M,5
NORTHSTAR/JEAN-PAUL,QUICKSILVER/PIETRO M,7
LIVING LIGHTNING/MIG,QUICKSILVER/PIETRO M,13
"STANKOWICZ, FABIAN",QUICKSILVER/PIETRO M,9
RED SKULL/JOHANN SCH,QUICKSILVER/PIETRO M,8
FERAL/MARIA CALLASAN,QUICKSILVER/PIETRO M,8
SHATTERSTAR II/GAVEE,QUICKSILVER/PIETRO M,5
JUBILEE/JUBILATION L,QUICKSILVER/PIETRO M,5
SIRYN/THERESA ROURKE,QUICKSILVER/PIETRO M,7
BOOMER/TABITHA SMITH,QUICKSILVER/PIETRO M,10
THUNDERBIRD II/JAMES,QUICKSILVER/PIETRO M,8
RICTOR/JULIO ESTEBAN,QUICKSILVER/PIETRO M,6
"MASTERS, ALICIA REIS",QUICKSILVER/PIETRO M,7
BEAST/HENRY &HANK& P,QUICKSILVER/PIETRO M,57
QUASAR III/WENDELL V,QUICKSILVER/PIETRO M,21
MR. FANTASTIC DOPPEL,QUICKSILVER/PIETRO M,5
WOLFSBANE/RAHNE SINC,QUICKSILVER/PIETRO M,28
STRONG GUY/GUIDO CAR,QUICKSILVER/PIETRO M,31
ANT-MAN II/SCOTT HAR,QUICKSILVER/PIETRO M,8
TOAD/MORTIMER TOYNBE,QUICKSILVER/PIETRO M,24
"KINCAID, DR. JANE FO",QUICKSILVER/PIETRO M,6
"RICHARDS, FRANKLIN B",QUICKSILVER/PIETRO M,13
IRON FIST/DANIEL RAN,QUICKSILVER/PIETRO M,7
"ROSS, GEN. THADDEUS",QUICKSILVER/PIETRO M,6
DAREDEVIL/MATT MURDO,QUICKSILVER/PIETRO M,17
ODIN [ASGARDIAN],QUICKSILVER/PIETRO M,6
CRYSTAL [INHUMAN],QUICKSILVER/PIETRO M,112
UATU,QUICKSILVER/PIETRO M,13
MEDUSA/MEDUSALITH AM,QUICKSILVER/PIETRO M,37
DARKHAWK/CHRIS POWEL,QUICKSILVER/PIETRO M,10
FALCON/SAM WILSON,QUICKSILVER/PIETRO M,26
DR. STRANGE/STEPHEN,QUICKSILVER/PIETRO M,15
STARFOX/EROS,QUICKSILVER/PIETRO M,12
ANT-MAN/DR. HENRY J.,QUICKSILVER/PIETRO M,128
"JARVIS, EDWIN",QUICKSILVER/PIETRO M,66
MOONDRAGON/HEATHER D,QUICKSILVER/PIETRO M,19
BLACK WIDOW/NATASHA,QUICKSILVER/PIETRO M,94
CAPTAIN MARVEL II/MO,QUICKSILVER/PIETRO M,18
"BANNER, BETTY ROSS T",QUICKSILVER/PIETRO M,8
UATU,DEATH,6
UATU,DR. DOOM/VICTOR VON,13
UATU,"JONES, RICHARD MILHO",7
UATU,BLACK BOLT/BLACKANTO,13
UATU,"SUMMERS, NATHAN CHRI",6
UATU,COLOSSUS II/PETER RA,10
UATU,WARLOCK II/ADAM WARL,10
UATU,"MASTERS, ALICIA REIS",12
UATU,ANGEL/WARREN KENNETH,13
UATU,"HARKNESS, AGATHA",8
UATU,WOLVERINE/LOGAN,15
UATU,SHADOWCAT/KATHERINE,5
UATU,INVISIBLE WOMAN/SUE,48
UATU,STORM/ORORO MUNROE S,14
UATU,LILANDRA NERAMANI [S,6
UATU,NIGHTCRAWLER/KURT WA,5
UATU,MR. FANTASTIC/REED R,46
UATU,NOVA II/FRANKIE RAYE,9
UATU,MARVEL GIRL/JEAN GREY,13
UATU,THUNDERSTRIKE/ERIC K,9
UATU,MEDUSA/MEDUSALITH AM,14
UATU,LUNA/LUNA MAXIMOFF [,5
UATU,CAPTAIN MARVEL/CAPTA,8
UATU,ANT-MAN II/SCOTT HAR,5
UATU,THING/BENJAMIN J. GR,51
UATU,HUMAN TORCH/JOHNNY S,47
SHE-HULK/JENNIFER WA,UATU,11
VISION,UATU,23
"RICHARDS, FRANKLIN B",UATU,14
BISHOP /,UATU,5
GAMBIT/REMY LEBEAU,UATU,6
LOCKJAW [INHUMAN],UATU,13
COLLECTOR/TANELEER T,UATU,5
GORGON [INHUMAN],UATU,13
CRYSTAL [INHUMAN],UATU,20
PSYLOCKE/ELISABETH B,UATU,8
LYJA LAZERFIST [SKRU,UATU,6
CYCLOPS/SCOTT SUMMER,UATU,17
"DUGAN, TIMOTHY ALOYI",UATU,5
RAGE/ELVIN DARYL HAL,UATU,5
SERSI/SYLVIA,UATU,8
ETERNITY/ADAM QADMON,UATU,14
DRAX/ARTHUR DOUGLAS,UATU,8
THANOS,UATU,10
PIP/PRINCE GOFERN,UATU,5
SASQUATCH/WALTER LAN,UATU,5
PHARAOH RAMA-TUT,UATU,5
BLACK KNIGHT V/DANE,UATU,7
BEAST/HENRY &HANK& P,UATU,13
TRITON,UATU,9
ICEMAN/ROBERT BOBBY,UATU,13
APOCALYPSE/EN SABAH,UATU,6
PUPPET MASTER/PHILLI,UATU,5
DAREDEVIL/MATT MURDO,UATU,6
WONDER MAN/SIMON WIL,UATU,10
DR. STRANGE/STEPHEN,UATU,12
PROFESSOR X/CHARLES,UATU,15
KARNAK [INHUMAN],UATU,11
QUASAR III/WENDELL V,UATU,15
CAPTAIN AMERICA,UATU,28
MOONDRAGON/HEATHER D,UATU,7
ANT-MAN/DR. HENRY J.,UATU,14
ODIN [ASGARDIAN],UATU,7
HERCULES [GREEK GOD],UATU,14
"JARVIS, EDWIN",UATU,9
"FURY, COL. NICHOLAS",UATU,7
THOR/DR. DONALD BLAK,UATU,17
BLACK WIDOW/NATASHA,UATU,14
"JAMESON, J. JONAH",UATU,6
CAPTAIN AMERICA,"HARKNESS, AGATHA",18
CAPTAIN AMERICA,MANTIS/? BRANDT,23
CAPTAIN AMERICA,IKARIS/IKE HARRIS [E,7
CAPTAIN AMERICA,LILANDRA NERAMANI [S,7
CAPTAIN AMERICA,SILHOUETTE,9
CAPTAIN AMERICA,"JONES, GABE",26
CAPTAIN AMERICA,BEAST/HENRY &HANK& P,169
CAPTAIN AMERICA,HELLCAT/PATSY WALKER,29
CAPTAIN AMERICA,NORTHSTAR/JEAN-PAUL,17
CAPTAIN AMERICA,CYCLOPS/SCOTT SUMMER,66
CAPTAIN AMERICA,PUNISHER II/FRANK CA,8
CAPTAIN AMERICA,MARVEL GIRL/JEAN GREY,45
CAPTAIN AMERICA,DRAX/ARTHUR DOUGLAS,29
CAPTAIN AMERICA,COLOSSUS II DOPPELGA,6
CAPTAIN AMERICA,"O'BRIEN, MICHAEL",27
CAPTAIN AMERICA,PROFESSOR X/CHARLES,61
CAPTAIN AMERICA,PILEDRIVER II/BRIAN,24
CAPTAIN AMERICA,COLOSSUS II/PETER RA,54
CAPTAIN AMERICA,NIGHTCRAWLER/KURT WA,35
CAPTAIN AMERICA,ABSORBING MAN/CARL C,23
CAPTAIN AMERICA,DAGGER/TANDY BOWEN,6
CAPTAIN AMERICA,"NELSON, FRANKLIN FOG",10
CAPTAIN AMERICA,"SUMMERS, NATHAN CHRI",11
CAPTAIN AMERICA,APOCALYPSE/EN SABAH,5
CAPTAIN AMERICA,RED SKULL/JOHANN SCH,122
CAPTAIN AMERICA,HAVOK/ALEX SUMMERS,21
CAPTAIN AMERICA,VANGUARD/NICOLAI KRY,13
CAPTAIN AMERICA,JACK OF HEARTS/JACK,11
CAPTAIN AMERICA,"WATSON-PARKER, MARY",18
CAPTAIN AMERICA,CLOAK/TYRONE JOHNSON,6
CAPTAIN AMERICA,"PAGE, KAREN",5
CAPTAIN AMERICA,MANDARIN,13
CAPTAIN AMERICA,MISTER HYDE/CALVIN Z,16
CAPTAIN AMERICA,"CARTER, PEGGY",68
CAPTAIN AMERICA,SASQUATCH/WALTER LAN,30
CAPTAIN AMERICA,HIGH EVOLUTIONARY/HE,7
CAPTAIN AMERICA,WONG,11
CAPTAIN AMERICA,CANNONBALL II/SAM GU,12
CAPTAIN AMERICA,BISHOP /,6
CAPTAIN AMERICA,SHADOWCAT/KATHERINE,19
CAPTAIN AMERICA,GREEN GOBLIN/NORMAN,5
CAPTAIN AMERICA,STARFOX/EROS,71
