Source,Target,Type,Id,Label,timeset,Weight
WOLVERINE/LOGAN,GAMBIT/REMY LEBEAU,Undirected,1056879,,,118
WOLVERINE/LOGAN,GUARDIAN/JAMES MACDO,Undirected,1029207,,,29
WOLVERINE/LOGAN,BINARY/CAROL DANVERS,Undirected,1026772,,,28
WOLVERINE/LOGAN,DAREDEVIL/MATT MURDO,Undirected,1019694,,,25
WOLVERINE/LOGAN,SHATTERSTAR II/GAVEE,Undirected,1015256,,,9
WOLVERINE/LOGAN,POLARIS/LORNA DANE,Undirected,1014082,,,70
WOLVERINE/LOGAN,JUGGERNAUT/CAIN MARK,Undirected,1010199,,,17
WOLVERINE/LOGAN,"WATSON-PARKER, MARY",Undirected,954932,,,7
WOLVERINE/LOGAN,AURORA/JEANNE-MARIE,Undirected,931611,,,25
WOLVERINE/LOGAN,MS. MARVEL II/SHARON,Undirected,925714,,,6
WOLVERINE/LOGAN,NOVA II/FRANKIE RAYE,Undirected,879038,,,12
WOLVERINE/LOGAN,FORGE,Undirected,874962,,,55
WOLVERINE/LOGAN,BLACK BOLT/BLACKANTO,Undirected,867129,,,5
WOLVERINE/LOGAN,GORGON [INHUMAN],Undirected,867125,,,5
WOLVERINE/LOGAN,SPIDER-WOMAN/JESSICA,Undirected,867090,,,26
WOLVERINE/LOGAN,JACK OF HEARTS/JACK,Undirected,867076,,,5
WOLVERINE/LOGAN,"NORRISS, SISTER BARB",Undirected,867048,,,6
WOLVERINE/LOGAN,SKIN/ANGELO ESPINOSA,Undirected,837579,,,6
WOLVERINE/LOGAN,TOAD/MORTIMER TOYNBE,Undirected,837574,,,7
WOLVERINE/LOGAN,WRECKER III/DIRK GAR,Undirected,815772,,,12
WOLVERINE/LOGAN,JUBILEE/JUBILATION L,Undirected,806289,,,92
WOLVERINE/LOGAN,FIRELORD/PYREUS KRIL,Undirected,799837,,,8
WOLVERINE/LOGAN,BISHOP /,Undirected,799685,,,44
WOLVERINE/LOGAN,ANGEL/WARREN KENNETH,Undirected,798142,,,123
WOLVERINE/LOGAN,MAM'SELLE HEPZIBAH,Undirected,795879,,,24
WOLVERINE/LOGAN,ICEMAN/ROBERT BOBBY,Undirected,790432,,,98
WOLVERINE/LOGAN,LEECH,Undirected,780376,,,5
WOLVERINE/LOGAN,FALCON/SAM WILSON,Undirected,775007,,,7
WOLVERINE/LOGAN,ANT-MAN/DR. HENRY J.,Undirected,775003,,,18
WOLVERINE/LOGAN,"KNIGHT, MISTY",Undirected,762276,,,23
WOLVERINE/LOGAN,MULTIPLE MAN/JAMES A,Undirected,762203,,,26
WOLVERINE/LOGAN,"MACTAGGERT, MOIRA KI",Undirected,762200,,,79
WOLVERINE/LOGAN,RICTOR/JULIO ESTEBAN,Undirected,761942,,,16
WOLVERINE/LOGAN,"HUNTER, STEVIE",Undirected,761940,,,18
WOLVERINE/LOGAN,BOOMER/TABITHA SMITH,Undirected,753087,,,22
WOLVERINE/LOGAN,HUSK/PAIGE GUTHRIE,Undirected,753073,,,5
WOLVERINE/LOGAN,SIRYN/THERESA ROURKE,Undirected,751441,,,16
WOLVERINE/LOGAN,MAGIK/ILLYANA RASPUT,Undirected,743592,,,39
WOLVERINE/LOGAN,X-MAN/NATHAN GREY,Undirected,740447,,,8
WOLVERINE/LOGAN,SHADOWCAT/KATHERINE,Undirected,738023,,,169
WOLVERINE/LOGAN,CORSAIR,Undirected,722552,,,35
WOLVERINE/LOGAN,SABRETOOTH/VICTOR CR,Undirected,714060,,,38
WOLVERINE/LOGAN,"SUMMERS, NATHAN CHRI",Undirected,713678,,,59
WOLVERINE/LOGAN,CANNONBALL II/SAM GU,Undirected,697818,,,96
WOLVERINE/LOGAN,MEPHISTO,Undirected,697810,,,8
WOLVERINE/LOGAN,HERCULES [GREEK GOD],Undirected,693734,,,32
WOLVERINE/LOGAN,ZERO,Undirected,689996,,,8
WOLVERINE/LOGAN,CALIBAN/,Undirected,689534,,,13
WOLVERINE/LOGAN,STRYFE,Undirected,689532,,,13
WOLVERINE/LOGAN,"CAGE, LUKE/CARL LUCA",Undirected,684156,,,11
WOLVERINE/LOGAN,KINGPIN/WILSON FISK,Undirected,684155,,,7
WOLVERINE/LOGAN,MAGUS,Undirected,678943,,,14
WOLVERINE/LOGAN,"HUDSON, HEATHER",Undirected,678170,,,44
WOLVERINE/LOGAN,BLACK KNIGHT V/DANE,Undirected,675134,,,19
WOLVERINE/LOGAN,ETERNITY/ADAM QADMON,Undirected,675106,,,10
WOLVERINE/LOGAN,MOLE MAN/HARVEY RUPE,Undirected,666877,,,8
WOLVERINE/LOGAN,IRON MAN DOPPELGANGE,Undirected,665301,,,7
WOLVERINE/LOGAN,USAGENT/CAPTAIN JOHN,Undirected,665291,,,14
WOLVERINE/LOGAN,SILHOUETTE,Undirected,665277,,,5
WOLVERINE/LOGAN,PHARAOH RAMA-TUT,Undirected,665272,,,10
WOLVERINE/LOGAN,WILD CHILD/KYLE GIBN,Undirected,665268,,,15
WOLVERINE/LOGAN,STRONG GUY/GUIDO CAR,Undirected,653790,,,30
WOLVERINE/LOGAN,HELLCAT/PATSY WALKER,Undirected,621056,,,5
WOLVERINE/LOGAN,TRITON,Undirected,621047,,,5
WOLVERINE/LOGAN,SCANNER II,Undirected,618919,,,5
WOLVERINE/LOGAN,"JARVIS, EDWIN",Undirected,616259,,,12
WOLVERINE/LOGAN,"DUGAN, TIMOTHY ALOYI",Undirected,616255,,,15
WOLVERINE/LOGAN,CYPHER/DOUG RAMSEY,Undirected,615432,,,17
WOLVERINE/LOGAN,THUNDERBIRD II/JAMES,Undirected,605292,,,15
WOLVERINE/LOGAN,THOR/DR. DONALD BLAK,Undirected,603976,,,28
WOLVERINE/LOGAN,"MASTERS, ALICIA REIS",Undirected,603973,,,5
WOLVERINE/LOGAN,SPIRAL,Undirected,602002,,,12
WOLVERINE/LOGAN,MOON KNIGHT/MARC SPE,Undirected,600847,,,8
WOLVERINE/LOGAN,NIGHTCRAWLER/KURT WA,Undirected,593210,,,267
WOLVERINE/LOGAN,"JAMESON, J. JONAH",Undirected,592263,,,14
WOLVERINE/LOGAN,CALLISTO,Undirected,592262,,,20
WOLVERINE/LOGAN,"ROBERTSON, JOE",Undirected,592258,,,6
WOLVERINE/LOGAN,MARROW/SARAH,Undirected,592254,,,50
WOLVERINE/LOGAN,MIRAGE II/DANIELLE M,Undirected,576878,,,24
WOLVERINE/LOGAN,MAGNETO/MAGNUS/ERIC,Undirected,576874,,,80
WOLVERINE/LOGAN,SUNSPOT/ROBERTO DACO,Undirected,576868,,,35
LEGION II/DAVID HALL,WOLVERINE/LOGAN,Undirected,1129286,,,8
PUCK/EUGENE MILTON J,WOLVERINE/LOGAN,Undirected,1113977,,,31
DAYTRIPPER/AMANDA SE,WOLVERINE/LOGAN,Undirected,1112707,,,18
BANSHEE/SEAN CASSIDY,WOLVERINE/LOGAN,Undirected,1078984,,,102
BEAST/HENRY &HANK& P,WOLVERINE/LOGAN,Undirected,1057240,,,146
GLADIATOR II,WOLVERINE/LOGAN,Undirected,1048910,,,13
SHAMAN/MICHAEL TWOYO,WOLVERINE/LOGAN,Undirected,970524,,,30
DOC SAMSON/DR. LEONA,WOLVERINE/LOGAN,Undirected,970374,,,6
BOX IV/MADISON JEFFR,WOLVERINE/LOGAN,Undirected,957745,,,11
WARLOCK III,WOLVERINE/LOGAN,Undirected,956866,,,18
APOCALYPSE/EN SABAH,WOLVERINE/LOGAN,Undirected,929921,,,18
HIGH EVOLUTIONARY/HE,WOLVERINE/LOGAN,Undirected,929609,,,5
MEGGAN,WOLVERINE/LOGAN,Undirected,929035,,,7
ENCHANTRESS/AMORA/HE,WOLVERINE/LOGAN,Undirected,915976,,,11
MOLECULE MAN/OWEN RE,WOLVERINE/LOGAN,Undirected,915462,,,12
ABSORBING MAN/CARL C,WOLVERINE/LOGAN,Undirected,913795,,,14
KLAW/ULYSSES KLAW,WOLVERINE/LOGAN,Undirected,912825,,,6
"CORTEZ, FABIAN",WOLVERINE/LOGAN,Undirected,909633,,,8
CH'OD,WOLVERINE/LOGAN,Undirected,899347,,,24
"BANNER, BETTY ROSS T",WOLVERINE/LOGAN,Undirected,896626,,,5
GAMORA,WOLVERINE/LOGAN,Undirected,878882,,,12
LONGSHOT,WOLVERINE/LOGAN,Undirected,874233,,,51
"SUMMERS, MADELYNE MA",WOLVERINE/LOGAN,Undirected,850829,,,40
WOLFSBANE/RAHNE SINC,WOLVERINE/LOGAN,Undirected,837953,,,50
MR. SINISTER/NATHAN,WOLVERINE/LOGAN,Undirected,836595,,,15
WHITE QUEEN/EMMA FRO,WOLVERINE/LOGAN,Undirected,830126,,,16
SASQUATCH/WALTER LAN,WOLVERINE/LOGAN,Undirected,828924,,,41
DR. OCTOPUS/OTTO OCT,WOLVERINE/LOGAN,Undirected,815411,,,12
STORM/ORORO MUNROE S,WOLVERINE/LOGAN,Undirected,815335,,,389
VOLCANA/MARSHA ROSEN,WOLVERINE/LOGAN,Undirected,814930,,,10
PILEDRIVER II/BRIAN,WOLVERINE/LOGAN,Undirected,814542,,,10
BULLDOZER/HENRY CAMP,WOLVERINE/LOGAN,Undirected,814383,,,9
LIZARD/DR. CURTIS CO,WOLVERINE/LOGAN,Undirected,814257,,,11
SPIDER-WOMAN II/JULI,WOLVERINE/LOGAN,Undirected,814188,,,14
BEYONDER,WOLVERINE/LOGAN,Undirected,814152,,,10
"GYRICH, HENRY PETER",WOLVERINE/LOGAN,Undirected,810088,,,9
CAPTAIN BRITAIN/BRIA,WOLVERINE/LOGAN,Undirected,809956,,,10
PROFESSOR X/CHARLES,WOLVERINE/LOGAN,Undirected,798194,,,248
LILANDRA NERAMANI [S,WOLVERINE/LOGAN,Undirected,795766,,,49
BLACK KING/SEBASTIAN,WOLVERINE/LOGAN,Undirected,795508,,,22
RAZA LONGKNIFE,WOLVERINE/LOGAN,Undirected,779671,,,24
CAPTAIN MARVEL II/MO,WOLVERINE/LOGAN,Undirected,775576,,,18
SERSI/SYLVIA,WOLVERINE/LOGAN,Undirected,775431,,,5
"O'BRIEN, MICHAEL",WOLVERINE/LOGAN,Undirected,774927,,,5
"FURY, COL. NICHOLAS",WOLVERINE/LOGAN,Undirected,774507,,,35
BLACK WIDOW/NATASHA,WOLVERINE/LOGAN,Undirected,774434,,,25
"COOPER, DR. VALERIE",WOLVERINE/LOGAN,Undirected,760843,,,21
SAURON/DR. KARL LYKO,WOLVERINE/LOGAN,Undirected,759631,,,11
DARKSTAR/LAYNIA SERG,WOLVERINE/LOGAN,Undirected,755222,,,7
VANGUARD/NICOLAI KRY,WOLVERINE/LOGAN,Undirected,755211,,,8
RAGE/ELVIN DARYL HAL,WOLVERINE/LOGAN,Undirected,749388,,,5
LYJA LAZERFIST [SKRU,WOLVERINE/LOGAN,Undirected,745478,,,8
COLOSSUS II/PETER RA,WOLVERINE/LOGAN,Undirected,739714,,,331
PHOENIX III/RACHEL S,WOLVERINE/LOGAN,Undirected,735605,,,27
THING/BENJAMIN J. GR,WOLVERINE/LOGAN,Undirected,727861,,,76
MACHINE MAN/X-51,WOLVERINE/LOGAN,Undirected,727827,,,5
ULTRON,WOLVERINE/LOGAN,Undirected,727816,,,10
KARMA/XI'AN COY MANH,WOLVERINE/LOGAN,Undirected,720815,,,18
SNOWBIRD/NARYA/ANNE,WOLVERINE/LOGAN,Undirected,699980,,,16
HUMAN TORCH/JOHNNY S,WOLVERINE/LOGAN,Undirected,699946,,,67
CLOAK/TYRONE JOHNSON,WOLVERINE/LOGAN,Undirected,699761,,,6
TITANIA II/MARY SKEE,WOLVERINE/LOGAN,Undirected,697715,,,9
ZABU,WOLVERINE/LOGAN,Undirected,696769,,,10
KA-ZAR/KEVIN PLUNDER,WOLVERINE/LOGAN,Undirected,696751,,,12
PUNISHER II/FRANK CA,WOLVERINE/LOGAN,Undirected,691557,,,6
HAVOK/ALEX SUMMERS,WOLVERINE/LOGAN,Undirected,689393,,,120
SUNFIRE/SHIRO YOSHID,WOLVERINE/LOGAN,Undirected,684120,,,24
CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN,Undirected,678732,,,277
DRAX/ARTHUR DOUGLAS,WOLVERINE/LOGAN,Undirected,678676,,,18
DR. DOOM/VICTOR VON,WOLVERINE/LOGAN,Undirected,672588,,,29
INVISIBLE WOMAN/SUE,WOLVERINE/LOGAN,Undirected,670573,,,51
CRYSTAL [INHUMAN],WOLVERINE/LOGAN,Undirected,664639,,,11
MR. FANTASTIC DOPPEL,WOLVERINE/LOGAN,Undirected,663991,,,7
DARKHAWK/CHRIS POWEL,WOLVERINE/LOGAN,Undirected,632659,,,10
COLOSSUS II DOPPELGA,WOLVERINE/LOGAN,Undirected,632562,,,6
LOCKHEED,WOLVERINE/LOGAN,Undirected,631101,,,35
FERAL/MARIA CALLASAN,WOLVERINE/LOGAN,Undirected,623477,,,7
"RICHARDS, FRANKLIN B",WOLVERINE/LOGAN,Undirected,620554,,,20
GARGOYLE II/ISAAC CH,WOLVERINE/LOGAN,Undirected,620465,,,5
IRON FIST/DANIEL RAN,WOLVERINE/LOGAN,Undirected,620225,,,16
STARFOX/EROS,WOLVERINE/LOGAN,Undirected,620174,,,6
"JONES, RICHARD MILHO",WOLVERINE/LOGAN,Undirected,619789,,,7
"TILBY, TRISH/PATRICI",WOLVERINE/LOGAN,Undirected,619076,,,17
DR. STRANGE/STEPHEN,WOLVERINE/LOGAN,Undirected,616142,,,32
"DE LA FONTAINE, CONT",WOLVERINE/LOGAN,Undirected,616121,,,12
"WING, COLLEEN",WOLVERINE/LOGAN,Undirected,613101,,,15
MAGMA/AMARA AQUILLA/,WOLVERINE/LOGAN,Undirected,610448,,,11
MEDUSA/MEDUSALITH AM,WOLVERINE/LOGAN,Undirected,608361,,,5
SHE-HULK/JENNIFER WA,WOLVERINE/LOGAN,Undirected,605825,,,53
THANOS,WOLVERINE/LOGAN,Undirected,605768,,,17
LIVING LIGHTNING/MIG,WOLVERINE/LOGAN,Undirected,604819,,,14
NORTHSTAR/JEAN-PAUL,WOLVERINE/LOGAN,Undirected,604742,,,28
VISION,WOLVERINE/LOGAN,Undirected,604702,,,46
MR. FANTASTIC/REED R,WOLVERINE/LOGAN,Undirected,603653,,,53
DAZZLER II/ALLISON B,WOLVERINE/LOGAN,Undirected,593613,,,70
MOONDRAGON/HEATHER D,WOLVERINE/LOGAN,Undirected,591517,,,18
QUASAR III/WENDELL V,WOLVERINE/LOGAN,Undirected,591432,,,22
DR. DRUID/ANTHONY LU,WOLVERINE/LOGAN,Undirected,591412,,,20
"HARKNESS, AGATHA",WOLVERINE/LOGAN,Undirected,591391,,,11
WARLOCK II/ADAM WARL,WOLVERINE/LOGAN,Undirected,591369,,,17
THANOS DOPPELGANGER,WOLVERINE/LOGAN,Undirected,591187,,,10
PIP/PRINCE GOFERN,WOLVERINE/LOGAN,Undirected,591061,,,12
PSYLOCKE/ELISABETH B,WOLVERINE/LOGAN,Undirected,577180,,,164
MARVEL GIRL/JEAN GRE,WOLVERINE/LOGAN,Undirected,575584,,,145
GHOST RIDER III/DAN,WOLVERINE/LOGAN,Undirected,575067,,,21
SHE-HULK/JENNIFER WA,FIRELORD/PYREUS KRIL,Undirected,1143336,,,7
SHE-HULK/JENNIFER WA,BLACK BOLT/BLACKANTO,Undirected,1061297,,,9
SHE-HULK/JENNIFER WA,GAMBIT/REMY LEBEAU,Undirected,1024997,,,9
SHE-HULK/JENNIFER WA,DAREDEVIL/MATT MURDO,Undirected,1011647,,,21
SHE-HULK/JENNIFER WA,THOR/DR. DONALD BLAK,Undirected,1005256,,,123
SHE-HULK/JENNIFER WA,HUMAN TORCH ANDROID/,Undirected,995806,,,17
SHE-HULK/JENNIFER WA,JACK OF HEARTS/JACK,Undirected,971100,,,5
SHE-HULK/JENNIFER WA,"FURY, COL. NICHOLAS",Undirected,967638,,,22
SHE-HULK/JENNIFER WA,"MASTERS, ALICIA REIS",Undirected,967634,,,13
SHE-HULK/JENNIFER WA,KARNAK [INHUMAN],Undirected,967630,,,7
SHE-HULK/JENNIFER WA,"HUDSON, HEATHER",Undirected,950679,,,18
SHE-HULK/JENNIFER WA,THANOS,Undirected,949303,,,16
SHE-HULK/JENNIFER WA,PUPPET MASTER/PHILLI,Undirected,949278,,,8
SHE-HULK/JENNIFER WA,MS. MARVEL II/SHARON,Undirected,929176,,,9
SHE-HULK/JENNIFER WA,HOGUN [ASGARDIAN],Undirected,927625,,,5
SHE-HULK/JENNIFER WA,COLOSSUS II/PETER RA,Undirected,913566,,,37
SHE-HULK/JENNIFER WA,ENCHANTRESS/AMORA/HE,Undirected,913557,,,12
SHE-HULK/JENNIFER WA,DR. OCTOPUS/OTTO OCT,Undirected,912245,,,12
SHE-HULK/JENNIFER WA,ABSORBING MAN/CARL C,Undirected,912242,,,15
SHE-HULK/JENNIFER WA,BEETLE/ABNER RONALD,Undirected,897251,,,6
SHE-HULK/JENNIFER WA,MOONSTONE II/KARLA S,Undirected,897241,,,9
SHE-HULK/JENNIFER WA,LYJA LAZERFIST [SKRU,Undirected,895158,,,34
SHE-HULK/JENNIFER WA,CAPTAIN BRITAIN/BRIA,Undirected,873405,,,5
SHE-HULK/JENNIFER WA,ANGEL/WARREN KENNETH,Undirected,872130,,,25
SHE-HULK/JENNIFER WA,"NORRISS, SISTER BARB",Undirected,872117,,,5
SHE-HULK/JENNIFER WA,SASQUATCH/WALTER LAN,Undirected,872116,,,30
SHE-HULK/JENNIFER WA,CLOAK/TYRONE JOHNSON,Undirected,842299,,,7
SHE-HULK/JENNIFER WA,NORTHSTAR/JEAN-PAUL,Undirected,828461,,,13
SHE-HULK/JENNIFER WA,PHARAOH RAMA-TUT,Undirected,815373,,,13
SHE-HULK/JENNIFER WA,VOLSTAGG,Undirected,784963,,,5
SHE-HULK/JENNIFER WA,IRON FIST/DANIEL RAN,Undirected,770890,,,19
SHE-HULK/JENNIFER WA,GUARDIAN/JAMES MACDO,Undirected,724541,,,6
SHE-HULK/JENNIFER WA,LEADER/SAM STERNS,Undirected,684021,,,8
SHE-HULK/JENNIFER WA,HUMAN TORCH/JOHNNY S,Undirected,676072,,,127
SHE-HULK/JENNIFER WA,MULTIPLE MAN/JAMES A,Undirected,672639,,,7
SHE-HULK/JENNIFER WA,PUCK/EUGENE MILTON J,Undirected,669074,,,14
SHE-HULK/JENNIFER WA,DR. DRUID/ANTHONY LU,Undirected,651945,,,46
SHE-HULK/JENNIFER WA,THENA,Undirected,647578,,,14
SHE-HULK/JENNIFER WA,"CAGE, LUKE/CARL LUCA",Undirected,646846,,,18
SHE-HULK/JENNIFER WA,GAMORA,Undirected,633104,,,11
SHE-HULK/JENNIFER WA,LOCKHEED,Undirected,616033,,,5
SHE-HULK/JENNIFER WA,"DUGAN, TIMOTHY ALOYI",Undirected,616021,,,5
SHE-HULK/JENNIFER WA,MEPHISTO,Undirected,606899,,,8
SHE-HULK/JENNIFER WA,AURORA/JEANNE-MARIE,Undirected,604900,,,8
SHE-HULK/JENNIFER WA,"STANKOWICZ, FABIAN",Undirected,603550,,,9
SHE-HULK/JENNIFER WA,SHADOWCAT/KATHERINE,Undirected,603532,,,8
SHE-HULK/JENNIFER WA,"WATSON-PARKER, MARY",Undirected,594651,,,6
SHE-HULK/JENNIFER WA,"JAMESON, J. JONAH",Undirected,594647,,,7
SHE-HULK/JENNIFER WA,RAGE/ELVIN DARYL HAL,Undirected,593499,,,16
TRIATHLON/DELROY GAR,SHE-HULK/JENNIFER WA,Undirected,1146399,,,16
LOKI [ASGARDIAN],SHE-HULK/JENNIFER WA,Undirected,1083630,,,7
FORGOTTEN ONE/GILGAM,SHE-HULK/JENNIFER WA,Undirected,1076387,,,10
TRITON,SHE-HULK/JENNIFER WA,Undirected,1050798,,,6
ZEUS,SHE-HULK/JENNIFER WA,Undirected,978123,,,8
NOVA II/FRANKIE RAYE,SHE-HULK/JENNIFER WA,Undirected,939409,,,13
TITANIA II/MARY SKEE,SHE-HULK/JENNIFER WA,Undirected,915195,,,16
NIGHTCRAWLER/KURT WA,SHE-HULK/JENNIFER WA,Undirected,915170,,,18
KLAW/ULYSSES KLAW,SHE-HULK/JENNIFER WA,Undirected,912818,,,10
WRECKER III/DIRK GAR,SHE-HULK/JENNIFER WA,Undirected,912673,,,13
MARVEL GIRL/JEAN GRE,SHE-HULK/JENNIFER WA,Undirected,910000,,,25
BEYONDER,SHE-HULK/JENNIFER WA,Undirected,909306,,,10
ANT-MAN II/SCOTT HAR,SHE-HULK/JENNIFER WA,Undirected,898007,,,24
SUNFIRE/SHIRO YOSHID,SHE-HULK/JENNIFER WA,Undirected,869478,,,5
GORGON [INHUMAN],SHE-HULK/JENNIFER WA,Undirected,869152,,,7
MEDUSA/MEDUSALITH AM,SHE-HULK/JENNIFER WA,Undirected,867688,,,8
DAZZLER II/ALLISON B,SHE-HULK/JENNIFER WA,Undirected,866967,,,5
LIZARD/DR. CURTIS CO,SHE-HULK/JENNIFER WA,Undirected,815711,,,11
PROFESSOR X/CHARLES,SHE-HULK/JENNIFER WA,Undirected,815588,,,30
ULTRON,SHE-HULK/JENNIFER WA,Undirected,814658,,,10
PILEDRIVER II/BRIAN,SHE-HULK/JENNIFER WA,Undirected,814535,,,12
BULLDOZER/HENRY CAMP,SHE-HULK/JENNIFER WA,Undirected,814376,,,11
"CARTER, PEGGY",SHE-HULK/JENNIFER WA,Undirected,798858,,,11
MAKKARI/MIKE KHARY/I,SHE-HULK/JENNIFER WA,Undirected,793402,,,5
IKARIS/IKE HARRIS [E,SHE-HULK/JENNIFER WA,Undirected,793303,,,5
FANDRAL [ASGARDIAN],SHE-HULK/JENNIFER WA,Undirected,784897,,,5
HELLCAT/PATSY WALKER,SHE-HULK/JENNIFER WA,Undirected,783884,,,7
CAPTAIN MARVEL II/MO,SHE-HULK/JENNIFER WA,Undirected,775664,,,94
GHAUR [DEVIANT],SHE-HULK/JENNIFER WA,Undirected,773886,,,5
QUASAR III/WENDELL V,SHE-HULK/JENNIFER WA,Undirected,738461,,,62
SPIDER-WOMAN/JESSICA,SHE-HULK/JENNIFER WA,Undirected,726141,,,7
BOX IV/MADISON JEFFR,SHE-HULK/JENNIFER WA,Undirected,724698,,,5
"ROSS, GEN. THADDEUS",SHE-HULK/JENNIFER WA,Undirected,712170,,,6
PUNISHER II/FRANK CA,SHE-HULK/JENNIFER WA,Undirected,703484,,,6
SCANNER II,SHE-HULK/JENNIFER WA,Undirected,703289,,,7
DEMOLITION MAN/DENNI,SHE-HULK/JENNIFER WA,Undirected,701906,,,7
DAGGER/TANDY BOWEN,SHE-HULK/JENNIFER WA,Undirected,699501,,,7
MR. FANTASTIC DOPPEL,SHE-HULK/JENNIFER WA,Undirected,694346,,,6
MOLECULE MAN/OWEN RE,SHE-HULK/JENNIFER WA,Undirected,684052,,,14
VOLCANA/MARSHA ROSEN,SHE-HULK/JENNIFER WA,Undirected,684031,,,12
"BANNER, BETTY ROSS T",SHE-HULK/JENNIFER WA,Undirected,684008,,,7
DOC SAMSON/DR. LEONA,SHE-HULK/JENNIFER WA,Undirected,683993,,,15
STRONG GUY/GUIDO CAR,SHE-HULK/JENNIFER WA,Undirected,679243,,,15
THANOS DOPPELGANGER,SHE-HULK/JENNIFER WA,Undirected,677751,,,9
BEAST/HENRY &HANK& P,SHE-HULK/JENNIFER WA,Undirected,674380,,,37
DR. DOOM/VICTOR VON,SHE-HULK/JENNIFER WA,Undirected,672629,,,34
WILD CHILD/KYLE GIBN,SHE-HULK/JENNIFER WA,Undirected,672314,,,6
DRAX/ARTHUR DOUGLAS,SHE-HULK/JENNIFER WA,Undirected,668967,,,16
IRON MAN DOPPELGANGE,SHE-HULK/JENNIFER WA,Undirected,668927,,,6
WOLFSBANE/RAHNE SINC,SHE-HULK/JENNIFER WA,Undirected,668571,,,9
HAVOK/ALEX SUMMERS,SHE-HULK/JENNIFER WA,Undirected,668262,,,18
WARLOCK II/ADAM WARL,SHE-HULK/JENNIFER WA,Undirected,667119,,,16
"O'BRIEN, MICHAEL",SHE-HULK/JENNIFER WA,Undirected,661717,,,11
"JAMESON, COL. JOHN",SHE-HULK/JENNIFER WA,Undirected,661612,,,8
"KNIGHT, MISTY",SHE-HULK/JENNIFER WA,Undirected,647365,,,5
HIGH EVOLUTIONARY/HE,SHE-HULK/JENNIFER WA,Undirected,646826,,,6
THING/BENJAMIN J. GR,SHE-HULK/JENNIFER WA,Undirected,624038,,,97
PSYLOCKE/ELISABETH B,SHE-HULK/JENNIFER WA,Undirected,622585,,,19
LOCKJAW [INHUMAN],SHE-HULK/JENNIFER WA,Undirected,608334,,,5
ICEMAN/ROBERT BOBBY,SHE-HULK/JENNIFER WA,Undirected,605659,,,22
PIP/PRINCE GOFERN,SHE-HULK/JENNIFER WA,Undirected,604871,,,11
INVISIBLE WOMAN/SUE,SHE-HULK/JENNIFER WA,Undirected,603522,,,122
CRYSTAL [INHUMAN],SHE-HULK/JENNIFER WA,Undirected,600513,,,22
FALCON/SAM WILSON,SHE-HULK/JENNIFER WA,Undirected,600175,,,24
MOONDRAGON/HEATHER D,SHE-HULK/JENNIFER WA,Undirected,599883,,,21
FIREBIRD/BONITA JUAR,SHE-HULK/JENNIFER WA,Undirected,599772,,,12
SERSI/SYLVIA,SHE-HULK/JENNIFER WA,Undirected,599161,,,42
"JONES, RICHARD MILHO",SHE-HULK/JENNIFER WA,Undirected,598951,,,10
STINGRAY/DR. WALTER,SHE-HULK/JENNIFER WA,Undirected,598615,,,9
"LE FEY, MORGAN",SHE-HULK/JENNIFER WA,Undirected,598560,,,5
MACHINE MAN/X-51,SHE-HULK/JENNIFER WA,Undirected,596341,,,13
DARKHAWK/CHRIS POWEL,SHE-HULK/JENNIFER WA,Undirected,596270,,,14
DR. STRANGE/STEPHEN,SHE-HULK/JENNIFER WA,Undirected,595777,,,33
STARFOX/EROS,SHE-HULK/JENNIFER WA,Undirected,595743,,,39
LUNA/LUNA MAXIMOFF [,SHE-HULK/JENNIFER WA,Undirected,595720,,,6
"JARVIS, EDWIN",SHE-HULK/JENNIFER WA,Undirected,595562,,,59
WIZARD/BENTLEY WITTM,SHE-HULK/JENNIFER WA,Undirected,595104,,,9
MOLE MAN/HARVEY RUPE,SHE-HULK/JENNIFER WA,Undirected,593498,,,7
USAGENT/CAPTAIN JOHN,SHE-HULK/JENNIFER WA,Undirected,593483,,,21
SANDMAN/WILLIAM BAKE,SHE-HULK/JENNIFER WA,Undirected,593453,,,15
LIVING LIGHTNING/MIG,SHE-HULK/JENNIFER WA,Undirected,593399,,,17
BLACK WIDOW/NATASHA,SHE-HULK/JENNIFER WA,Undirected,593348,,,45
SPIDER-WOMAN II/JULI,SHE-HULK/JENNIFER WA,Undirected,593329,,,19
"HARKNESS, AGATHA",SHE-HULK/JENNIFER WA,Undirected,591392,,,11
POLARIS/LORNA DANE,SHE-HULK/JENNIFER WA,Undirected,591217,,,14
MAGUS,SHE-HULK/JENNIFER WA,Undirected,591158,,,13
SHAMAN/MICHAEL TWOYO,SHE-HULK/JENNIFER WA,Undirected,591028,,,14
HERCULES [GREEK GOD],SHE-HULK/JENNIFER WA,Undirected,590957,,,69
BINARY/CAROL DANVERS,SHE-HULK/JENNIFER WA,Undirected,587443,,,18
ANT-MAN/DR. HENRY J.,SHE-HULK/JENNIFER WA,Undirected,587414,,,72
MAGNETO/MAGNUS/ERIC,SHE-HULK/JENNIFER WA,Undirected,587398,,,18
"CORTEZ, FABIAN",SHE-HULK/JENNIFER WA,Undirected,587381,,,6
"GYRICH, HENRY PETER",SHE-HULK/JENNIFER WA,Undirected,586579,,,6
MOON KNIGHT/MARC SPE,SHE-HULK/JENNIFER WA,Undirected,586480,,,12
